74,Impasse des Vers à Soie,1400,L'Abergement-Clémenciat
9,Impasse des Vers à Soie,1400,L'Abergement-Clémenciat
101,Rue des Viards,1400,L'Abergement-Clémenciat
116,Rue des Viards,1400,L'Abergement-Clémenciat
130,Rue des Viards,1400,L'Abergement-Clémenciat
137,Chemin des Vignes,1400,L'Abergement-Clémenciat
171,Chemin des Vignes,1400,L'Abergement-Clémenciat
190,Chemin des Vignes,1400,L'Abergement-Clémenciat
229,Chemin des Vignes,1400,L'Abergement-Clémenciat
263,Chemin des Vignes,1400,L'Abergement-Clémenciat
37,Chemin des Vignes,1400,L'Abergement-Clémenciat
45,Chemin des Vignes,1400,L'Abergement-Clémenciat
5,Chemin des Vignes,1400,L'Abergement-Clémenciat
54,Chemin des Vignes,1400,L'Abergement-Clémenciat
1,Lotissement Les Coquelicots,1400,L'Abergement-Clémenciat
2,Lotissement Les Coquelicots,1400,L'Abergement-Clémenciat
3,Lotissement Les Coquelicots,1400,L'Abergement-Clémenciat
5307,Lotissement les Lilas,1400,L'Abergement-Clémenciat
11,Lotissement le Panoramique,1400,L'Abergement-Clémenciat
2,Lotissement le Panoramique,1400,L'Abergement-Clémenciat
3,Lotissement le Panoramique,1400,L'Abergement-Clémenciat
5,Lotissement le Panoramique,1400,L'Abergement-Clémenciat
5306,Lotissement le Panoramique,1400,L'Abergement-Clémenciat
6,Lotissement le Panoramique,1400,L'Abergement-Clémenciat
7,Lotissement le Panoramique,1400,L'Abergement-Clémenciat
8,Lotissement le Panoramique,1400,L'Abergement-Clémenciat
5021,Champ Maconnais,1400,L'Abergement-Clémenciat
5301,Clémenciat,1400,L'Abergement-Clémenciat
5305,L'Ordre,1400,L'Abergement-Clémenciat
5302,Le Pont du Village,1400,L'Abergement-Clémenciat
5153,L'Abergement de Varey,1640,L'Abergement-de-Varey
5154,L'Abergement de Varey,1640,L'Abergement-de-Varey
2,Chez Chaboy,1640,L'Abergement-de-Varey
5052,Chez Chaboy,1640,L'Abergement-de-Varey
5053,Chez Chaboy,1640,L'Abergement-de-Varey
5054,Chez Chaboy,1640,L'Abergement-de-Varey
5055,Chez Chaboy,1640,L'Abergement-de-Varey
5056,Chez Chaboy,1640,L'Abergement-de-Varey
5058,Chez Chaboy,1640,L'Abergement-de-Varey
5059,Chez Chaboy,1640,L'Abergement-de-Varey
5137,Chez Chaboy,1640,L'Abergement-de-Varey
5161,Chez Chaboy,1640,L'Abergement-de-Varey
5192,Chez Chaboy,1640,L'Abergement-de-Varey
5199,Chez Chaboy,1640,L'Abergement-de-Varey
5224,Chez Chaboy,1640,L'Abergement-de-Varey
5041,Chez Gavet,1640,L'Abergement-de-Varey
5044,Chez Gavet,1640,L'Abergement-de-Varey
5045,Chez Gavet,1640,L'Abergement-de-Varey
5046,Chez Gavet,1640,L'Abergement-de-Varey
5047,Chez Gavet,1640,L'Abergement-de-Varey
5048,Chez Gavet,1640,L'Abergement-de-Varey
5050,Chez Gavet,1640,L'Abergement-de-Varey
5051,Chez Gavet,1640,L'Abergement-de-Varey
5187,Chez Gavet,1640,L'Abergement-de-Varey
5060,Chez les Lièvres,1640,L'Abergement-de-Varey
5061,Chez les Lièvres,1640,L'Abergement-de-Varey
5063,Chez les Lièvres,1640,L'Abergement-de-Varey
5064,Chez les Lièvres,1640,L'Abergement-de-Varey
5065,Chez les Lièvres,1640,L'Abergement-de-Varey
5069,Chez les Lièvres,1640,L'Abergement-de-Varey
5071,Chez les Lièvres,1640,L'Abergement-de-Varey
5072,Chez les Lièvres,1640,L'Abergement-de-Varey
